t,x,y,dance_movement,Predictions
228,1644.8,808.0,0,0
229,1643.8,805.0,0,0
230,1642.8,791.0,0,0
231,1637.8,780.0,0,0
232,1643.8,769.0,0,0
233,1643.8,761.0,0,0
234,1648.8,748.0,0,0
235,1648.8,751.0,0,0
236,1646.8,741.0,0,0
237,1644.8,740.0,0,0
238,1647.8,740.0,0,0
239,1649.8,742.0,0,0
240,1655.8,743.0,0,0
241,1657.8,748.0,0,0
242,1666.8,747.0,0,0
243,1672.8,744.0,0,0
244,1672.8,751.0,0,0
245,1682.8,751.0,0,0
246,1690.8,761.0,0,0
247,1688.8,761.0,0,0
248,1695.8,770.0,0,0
249,1685.8,772.0,0,0
250,1693.8,779.0,0,0
251,1683.8,783.0,0,0
252,1689.8,781.0,0,0
253,1690.8,782.0,0,0
254,1699.8,789.0,0,0
255,1687.8,794.0,0,0
256,1697.8,797.0,0,0
257,1697.8,804.0,0,0
258,1703.8,805.0,0,0
259,1705.8,817.0,0,0
260,1706.8,822.0,0,0
261,1702.8,821.0,0,0
262,1698.8,831.0,0,0
263,1707.8,848.0,0,0
264,1706.8,853.0,0,0
265,1708.8,858.0,0,0
266,1701.8,858.0,0,-1
267,1706.8,865.0,0,-1
268,1705.8,868.0,0,-1
