t,x,y,dance_movement,Predictions
229,1378,837,0,0
230,1376,831,0,0
231,1352,820,0,1
232,1355,822,1,1
233,1327,809,1,1
234,1392,819,1,1
235,1344,793,1,1
236,1371,802,1,1
237,1333,770,1,1
238,1377,785,1,1
239,1329,750,1,1
240,1378,797,1,1
241,1339,754,1,1
242,1393,772,1,1
243,1362,727,1,1
244,1424,757,1,1
245,1390,719,1,1
246,1434,726,1,1
247,1425,733,0,1
248,1439,737,0,1
249,1438,742,0,1
250,1455,735,0,1
251,1445,737,0,1
252,1452,733,0,0
253,1427,714,0,0
254,1428,693,0,0
255,1428,677,0,0
256,1421,677,0,0
257,1420,668,0,0
258,1418,637,0,0
259,1404,630,0,0
260,1394,626,0,0
261,1383,620,0,0
262,1391,634,0,0
263,1359,631,0,0
264,1348,638,0,0
265,1321,634,0,0
266,1320,639,0,0
267,1309,634,0,0
268,1271,638,0,0
269,1258,639,0,0
270,1247,646,0,0
271,1237,653,0,0
272,1229,659,0,0
273,1220,663,0,0
274,1204,678,0,0
275,1202,687,0,0
276,1196,713,0,0
277,1194,721,0,0
278,1200,722,0,0
279,1195,753,0,1
280,1204,817,1,1
281,1210,786,1,1
282,1216,800,1,1
283,1215,747,1,1
284,1232,811,1,1
285,1212,762,1,1
286,1235,814,1,1
287,1227,748,1,1
288,1254,804,1,1
289,1245,733,1,1
290,1265,802,1,1
291,1249,735,1,-1
292,1275,798,1,-1
293,1257,728,1,-1
