LocID,MeanConsecDistance,MeanConsecVertAngle,Interaction,MovementClass
10_01_03_0013,0.25755074770548064,0.39741247600192725,0.10235388034178275,1
10_01_03_0014,0.28742334097667627,0.26934197090636247,0.07741516914314944,1
10_01_03_0015,0.26586542584661094,0.25619776124058957,0.0681141268931777,1
10_01_03_0016,0.287601744856791,0.22440707565407295,0.06453986651632129,0
10_01_03_0017,0.2817976003992953,0.20025363203350327,0.056430992978284675,0
10_01_03_0018,0.23431634074857158,0.18426098695654702,0.043175360206378376,0
10_01_03_0019,0.17742541563225722,0.16427330106758437,0.02914625871919908,0
10_01_03_0020,0.16868152273125875,0.111592260701411,0.018823552460137612,0
10_01_03_0021,0.2169620154052036,0.155378819782289,0.033711301891247346,0
10_01_03_0022,0.2300132070472101,0.10416153653850573,0.023958529070186856,0
10_01_03_0023,0.2849363328883905,0.12180250682072291,0.03470595963010996,0
10_01_03_0024,0.30025494472392045,0.10840032026204661,0.03254773216833608,0
10_01_03_0025,0.3252287327229083,0.21383417441519081,0.06954501755790185,0
10_01_03_0026,0.27586497111763475,0.23664795966283403,0.0652828825574349,0
10_01_03_0027,0.24373805345807156,0.3443591885936171,0.0839334383182092,0
10_01_03_0028,0.23828180038861374,0.3524124269626329,0.08397346757597701,0
10_01_03_0029,0.1950529092858049,0.46705621360921945,0.0911006732644906,0
10_01_03_0030,0.17359647531819275,0.5041567396448905,0.08751983301026477,1
10_01_03_0031,0.15114821304318068,0.5364396330883097,0.08108189194683751,1
10_01_03_0032,0.1817138202709896,0.46521299152039225,0.08453562992886596,1
10_01_03_0033,0.16694261096189097,0.41693465394025553,0.06960415972927872,1
10_01_03_0034,0.15891895347078214,0.35928183333079133,0.05709669295399333,1
10_01_03_0035,0.19939848549265857,0.24127849153228687,0.048110565793491246,0
10_01_03_0036,0.20094401733604722,0.1795167235300866,0.036072811605140115,0
10_01_03_0037,0.19420707122604255,0.2188083478490523,0.042494128395573594,0
10_01_03_0038,0.1879109961581143,0.23964141188273122,0.04503125642762099,0
10_01_03_0039,0.19048560526684,0.21108695950526288,0.040209027245296944,0
10_01_03_0040,0.16994251493115856,0.21927381072339333,0.03726394285287231,0
10_01_03_0041,0.14500135796933628,0.20798952454884054,0.030158763502978483,0
10_01_03_0042,0.14222800141427672,0.13792691581460986,0.019617069577547157,0
10_01_03_0043,0.18271271986150323,0.12943292218147612,0.023649041251399792,0
10_01_03_0044,0.2098553739567128,0.11173835765696719,0.02344889483141177,0
10_01_03_0045,0.2664443656265829,0.0787190385784859,0.020974244296779184,0
10_01_03_0046,0.310828325983042,0.09152617101682313,0.02844892652079675,0
10_01_03_0047,0.28218997633253445,0.09737625037980555,0.027478601790028277,0
10_01_03_0048,0.3203499221631747,0.15232061760743992,0.048795897994390075,0
10_01_03_0049,0.3071132088298367,0.15265631328857657,0.04688277022218759,0
10_01_03_0050,0.2758845625827137,0.28881455251069243,0.07967947648693459,0
10_01_03_0051,0.23013065802148586,0.33929238274991774,0.0780815793039164,1
10_01_03_0052,0.24197899385357866,0.4046447723175133,0.09791553487350228,1
10_01_03_0053,0.2602234931307688,0.5036291912232356,0.1310561473827343,1
10_01_03_0054,0.22974452907609125,0.5489840883699417,0.12612609085281953,1
10_01_03_0055,0.21374007753361202,0.5004039734727015,0.10695638408818274,1
10_01_03_0056,0.22839548526262526,0.565647149690667,0.1291912552410207,1
10_01_03_0057,0.24619720054774938,0.5354774237215264,0.1318330426767608,1
10_01_03_0058,0.1961124335462283,0.3891369928351441,0.07631460264776131,1
10_01_03_0059,0.24866155407342114,0.38361617997603925,0.09539059548055114,0
10_01_03_0060,0.25635801767325617,0.32489451304587513,0.08328931331735841,0
10_01_03_0061,0.25623035512474246,0.23128042548616334,0.05926106555572117,0
10_01_03_0062,0.2570163502018338,0.19327534769654428,0.049674924448956215,0
10_01_03_0063,0.25177288493819094,0.18736306366460098,0.047172939069694525,0
10_01_03_0064,0.2654738351795954,0.16321318730076773,0.043328830784620444,0
10_01_03_0065,0.22983915582127104,0.13664097654551374,0.03140544669981497,0
10_01_03_0066,0.22829792602382584,0.07254761423164541,0.01656246986706124,0
10_01_03_0067,0.27381183831908384,0.07645739361218996,0.020934939498039512,0
10_01_03_0068,0.2792416222406511,0.09449598799032502,0.02638721298165144,0
10_01_03_0069,0.275270234381501,0.09845215087575533,0.027100946646932068,0
10_01_03_0070,0.2897147275556187,0.2249336495232598,0.06516659098972225,0
10_01_03_0071,0.30474841594251906,0.3624773524600789,0.1104643989772472,0
10_01_03_0072,0.32566451719994793,0.529441344634443,0.17242025988606713,1
10_01_03_0073,0.29646690649160007,0.6797986897398798,0.20153781458422518,1
10_01_03_0074,0.2660740223074887,0.7719810694895191,0.2054041083043133,1
10_01_03_0075,0.28367780924760816,0.7171526246223642,0.20344028544904455,1
10_01_03_0076,0.28770099764428864,0.7785132977315582,0.2239790524367144,1
10_01_03_0077,0.24094898026170256,0.7597014040102565,0.18304927859965503,1
11_01_01_0003,0.13867768806654085,0.44448224340156384,0.06163976990155835,1
11_01_01_0004,0.1411188493050731,0.600615132403365,0.08475811635997699,1
11_01_01_0005,0.15892856109266054,0.6344428873356176,0.10083109517972265,1
11_01_01_0006,0.1287998531233309,0.5415069976200313,0.06974602175871593,1
11_01_01_0007,0.14144465694019137,0.5762236458187627,0.08150375590366123,1
11_01_01_0008,0.1835281445686401,0.605771587675261,0.11117613551843994,1
11_01_01_0009,0.1370902954910708,0.41559582607547385,0.05697415460154238,1
11_01_01_0010,0.17091137472323767,0.37048327646991336,0.06331980609344222,1
11_01_01_0011,0.20682564109784665,0.3639208974546128,0.07526817292495401,0
11_01_01_0012,0.2148450717915761,0.3517581710251317,0.07557350950716793,0
11_01_01_0013,0.21203511081564289,0.30400687839945634,0.0644601321501464,0
11_01_01_0014,0.19727158605349038,0.338136141114456,0.06670465285965557,0
11_01_01_0015,0.22639835734715374,0.27546449680429275,0.06236470958395216,0
11_01_01_0016,0.242040982909983,0.19286774241701685,0.04668189794624417,0
11_01_01_0017,0.20220889715618606,0.08870011409148477,0.017935952248067016,0
11_01_01_0018,0.19508522345971696,0.09442527723093877,0.018420976308843415,0
11_01_01_0019,0.2012119653639793,0.10352283502194376,0.02083003309481629,0
11_01_01_0020,0.19232164389565753,0.11247961694952126,0.021632264836485792,0
11_01_01_0021,0.18556063339456774,0.1113668006817023,0.020665294073623258,0
11_01_01_0022,0.16154884099563946,0.1930160200273098,0.031181514329003034,0
11_01_01_0023,0.1818773514340244,0.16989794011502424,0.030900587362217093,0
11_01_01_0024,0.19885293444597568,0.12911845089987006,0.02567558285255779,0
11_01_01_0025,0.22282068978140526,0.1793001687048289,0.03995178726873231,0
11_01_01_0026,0.23285318068641292,0.3393151726560453,0.07901061720811951,0
11_01_01_0027,0.2297620227958152,0.3179287170733315,0.07304794513964707,0
11_01_01_0028,0.2981289730141708,0.43866335979920673,0.1307782569558832,0
11_01_01_0029,0.31167377489602427,0.5768422329794978,0.17978659627217197,0
11_01_01_0030,0.3030886572746582,0.597658234523874,0.18114343181098375,1
11_01_01_0031,0.3120829280658222,0.5831776600384282,0.1819997917273673,1
11_01_01_0032,0.3551942508564375,0.6979368605414371,0.24790316032510967,1
11_01_01_0033,0.3439390786481911,0.7134951063110675,0.24539884948462173,1
11_01_01_0034,0.2501202160337676,0.6324062590400524,0.15817759013220473,1
11_01_01_0035,0.26081691631558834,0.6365876046106256,0.16603281599927036,1
11_01_01_0036,0.29852239780075346,0.6788245601164546,0.20264433537200574,1
11_01_01_0037,0.26699268265053233,0.6941694428044312,0.18533816174838033,1
11_01_01_0038,0.20701713420060566,0.7220617505598923,0.14947915431678147,1
11_01_01_0039,0.2399712410454399,0.8291634123849131,0.19897537309947946,1
11_01_01_0040,0.24815420953357686,0.9288179295960168,0.230490079119513,1
11_01_01_0041,0.2158651006864022,0.9256922533470017,0.19982465147337303,1
11_01_01_0042,0.15950316124748096,0.8733932985032271,0.13930899212362952,1
11_01_01_0043,0.19132385661992088,0.7955074573940402,0.15219955471853516,1
11_01_01_0044,0.1908422113918775,0.6404516037888451,0.12222520035653775,1
11_01_01_0045,0.14382856587987083,0.6394863086577491,0.09197639867405649,1
11_01_01_0046,0.1414193721870995,0.6155958260754735,0.08705717524459235,1
11_01_01_0047,0.1334986906601438,0.6579166848321129,0.08783101598854956,1
11_01_01_0048,0.14604517856215862,0.5811416356088777,0.08487293394240346,1
11_01_01_0049,0.10101304814974536,0.6624011367452198,0.06691115792049096,1
11_01_01_0050,0.09282447211463685,0.6578435382033633,0.061063979167752136,1
11_01_01_0051,0.09222836140914614,0.6397170355075181,0.059000053950374956,1
11_01_01_0052,0.1381472440620978,0.6162339568573058,0.08513102283731847,1
11_01_01_0053,0.15286473648860963,0.7744161709741161,0.11838092390847631,1
11_01_01_0054,0.16247696656944585,0.6888509759079552,0.11192241698392698,1
11_01_01_0055,0.2010282543788871,0.6822885968926549,0.1371592856159506,1
11_01_01_0056,0.2163556032812014,0.7043428943778287,0.15238853182994266,1
11_01_01_0057,0.23962124077366329,0.7363608622709121,0.17644770347452055,1
11_01_01_0058,0.19733665373299764,0.7485683299440632,0.14771996932165993,1
11_01_01_0059,0.17184452923470908,0.9267957061617644,0.15926477182211818,1
11_01_01_0060,0.20834776752709094,0.9100831178582305,0.18961378586985672,1
11_01_01_0061,0.16657450241061963,0.8210123585910037,0.13675972510526566,1
11_01_01_0062,0.14336292834913708,0.7855577523281838,0.11261985976113459,1
11_01_01_0063,0.11790367928346626,0.7941629862686536,0.09363473803181915,1
11_01_01_0064,0.14897694329291633,0.729141415030732,0.10862525923955015,1
11_01_01_0065,0.16162194039054265,0.6236505516432662,0.100795612282217,1
11_01_01_0066,0.09507575895614145,0.7161067879602506,0.06808439635896549,1
11_01_01_0067,0.1310905738671213,0.6140315892497685,0.08049375340729267,1
11_01_01_0068,0.16228569217356154,0.4519868054116234,0.07335099156954217,1
11_01_01_0069,0.1684055420447286,0.47247008188153666,0.07956658023917748,1
11_01_01_0070,0.1367508177731296,0.5510186370586474,0.07535224922600534,1
11_01_01_0071,0.15977904587385242,0.49564529679138697,0.07919373261319021,1
11_01_01_0072,0.2021023318849966,0.6362069600319471,0.12857891018392134,1
11_01_01_0073,0.17075905833668942,0.6682174546924888,0.11410418332742882,1
11_01_01_0074,0.14651670885986953,0.5716246608048509,0.083752564004266,1
11_01_01_0075,0.1482874265298591,0.5408449685218767,0.08020050853373174,1
11_01_01_0076,0.17263844075215456,0.43018545083373394,0.07426654546619847,0
11_01_01_0077,0.15329372254492726,0.30717332020364946,0.04708774172050234,0
11_01_01_0078,0.13018749961662113,0.2539937700270254,0.033066813838017524,0
11_01_01_0079,0.1546011685955564,0.266013972453839,0.04112607100410966,0
11_01_01_0080,0.18289315274690698,0.17777766280743582,0.032514317238828486,0
11_01_01_0081,0.17315570743875844,0.1743086289606412,0.030182533960359883,0
11_01_01_0082,0.16101441053708115,0.15340273845162025,0.024700051506561668,0
11_01_01_0083,0.16869979512291683,0.1550469539802114,0.026156389370893977,0
11_01_01_0084,0.18175923468502445,0.11034755680235156,0.020056687473757683,0
11_01_01_0085,0.16203645352788884,0.09751715477331374,0.015801333917597995,0
11_01_01_0086,0.14722241360810095,0.11325681697375382,0.016673941952446973,0
11_01_01_0087,0.17885918430567332,0.0713202802045865,0.012756287141844402,0
11_01_01_0088,0.2074458861922527,0.1102778287586671,0.022876681914199188,0
11_01_01_0089,0.21471670752889302,0.19019501804834313,0.04083804806373862,0
11_01_01_0090,0.2280839431315936,0.21172261365953948,0.04829052857359477,0
11_01_01_0091,0.24898066374450728,0.2331108312333871,0.05804008948652254,0
11_01_01_0092,0.29334538506453944,0.2598259464159709,0.07621874230115137,0
11_01_01_0093,0.27328107938336194,0.24013150930874116,0.06562339805784861,0
11_01_01_0094,0.23416823611555657,0.17897261731549854,0.04190970210975481,0
11_01_01_0095,0.203687834056576,0.22539311939851076,0.04590983630153788,0
11_01_01_0096,0.20267850629888462,0.2854005940451116,0.05784456609787756,0
11_01_01_0097,0.18001106801598135,0.32293341257815317,0.058131588496238895,0
11_01_01_0098,0.1317700800570863,0.30557949517604877,0.04026623454315196,1
11_01_01_0099,0.13687520087432195,0.3880442987377046,0.05311364133785871,1
11_01_01_0100,0.14139118501371284,0.4044427392876852,0.05718463817807792,1
11_01_01_0101,0.15913736497210398,0.30755220296930746,0.04894304717190128,1
11_01_01_0102,0.13324669354132881,0.2779643001664239,0.03703782391970542,1
11_01_01_0103,0.17640870708107456,0.378609271469213,0.06678997206879145,1
11_01_01_0104,0.1957173994742796,0.4572736564258823,0.08949641088376889,1
11_01_02_0003,0.12009056616474362,0.485295946395964,0.05827946496014639,1
11_01_02_0004,0.13544082360281995,0.4251181177807691,0.05757834800070798,1
11_01_02_0005,0.13100922149890493,0.2714672450465395,0.035564712435999596,1
11_01_02_0006,0.09543942238459718,0.3848208272299161,0.036727077472386065,1
11_01_02_0007,0.12370810060230211,0.5124484409714598,0.06339402328919022,1
11_01_02_0008,0.12509963025434653,0.5703395499417342,0.07134926681714136,1
11_01_02_0009,0.14677471768491593,0.6659287103847888,0.09774149846500753,1
11_01_02_0010,0.14647990316136394,0.7756703821214361,0.11362012245828614,1
11_01_02_0011,0.17366896788482122,0.6199634973816305,0.10766842071653183,0
11_01_02_0012,0.18200614440278234,0.5534268050708993,0.10072707900010457,0
11_01_02_0013,0.17967199981830906,0.37883010325108346,0.06806516224249867,0
11_01_02_0014,0.19632263778064618,0.2641008783323946,0.05184898107440121,0
11_01_02_0015,0.20767494958595187,0.18489029298774975,0.0383970822751628,0
11_01_02_0016,0.22966373321034073,0.24068159360722027,0.055275833302848285,0
11_01_02_0017,0.2029563137149268,0.26471923632360905,0.05372644037367025,0
11_01_02_0018,0.21536210563934707,0.27968773583721823,0.06023413971140479,0
11_01_02_0019,0.2046732275980237,0.30099673081510525,0.06160597239238111,0
11_01_02_0020,0.2096611788945317,0.30385764959691686,0.06370715303061111,0
11_01_02_0021,0.18434862851291856,0.28656514376139824,0.052827891232021106,0
11_01_02_0022,0.16919157964283343,0.24977919160225037,0.0422605359890947,0
11_01_02_0023,0.2011664389617125,0.2248857924781389,0.04523947404590987,0
11_01_02_0024,0.20777145247184567,0.20615970026054006,0.04283410036429275,0
11_01_02_0025,0.21137718985008158,0.29599222701304806,0.06256600516348551,0
11_01_02_0026,0.1912669214414101,0.27135723453708416,0.051901662860762775,0
11_01_02_0027,0.20325994237892364,0.3390605589884246,0.06891742968295282,0
11_01_02_0028,0.2313816236117009,0.5012164338908394,0.11597227225452916,0
11_01_02_0029,0.19867944616649083,0.5598569107740723,0.11123206096507515,1
11_01_02_0030,0.18794244562930992,0.4574303242520427,0.08597057384493714,1
11_01_02_0031,0.22609160969192976,0.5426683282180174,0.12269275585564002,1
11_01_02_0032,0.2721072847597766,0.5948614558861991,0.16186613556944124,1
11_01_02_0033,0.2531565208932552,0.44915740838866863,0.11370712684110634,1
11_01_02_0034,0.21088450674961204,0.49861540774633833,0.10515026432034325,1
11_01_02_0035,0.2385143765558999,0.47990710482892013,0.11446474391301678,1
11_01_02_0036,0.27919091877282226,0.5635798247869509,0.15734636908409502,1
11_01_02_0037,0.2452113601744542,0.5402668962131384,0.13247958047765435,1
11_01_02_0038,0.18715717817153887,0.5736984006849176,0.10737177379371403,1
11_01_02_0039,0.20677053098218823,0.42972960998726106,0.08885541963583463,1
11_01_02_0040,0.20915899290872325,0.5074127746921601,0.10612994494363309,1
11_01_02_0041,0.16830534879391254,0.4251874395284482,0.07156132031262606,1
11_01_02_0042,0.1116139358671473,0.31557601374366623,0.035222680959195556,1
11_01_02_0043,0.1312917203412938,0.4157323961333649,0.054582221489957714,1
11_01_02_0044,0.15794922158390085,0.4150467044535884,0.06555630388940764,1
11_01_02_0045,0.11919299627628774,0.4712621839241031,0.05617115173362085,1
11_01_02_0046,0.11746947425423945,0.4226164897409156,0.049644536861037536,1
11_01_02_0047,0.11609009024100658,0.5100498981031153,0.05921173869820687,1
11_01_02_0048,0.14618913149202756,0.4755091541206983,0.06951427025741355,1
11_01_02_0049,0.11812538475871313,0.5830741112314117,0.06887585373205521,1
11_01_02_0050,0.11196845237840326,0.541258782223885,0.06060390818182761,1
11_01_02_0051,0.15200738150767287,0.6689664792615647,0.1016878428289574,1
11_01_02_0052,0.22351961084053384,0.7197991716118477,0.16088923072201883,1
11_01_02_0053,0.2552429320920548,0.7866245068450988,0.20078034558260963,1
11_01_02_0054,0.2208823069190185,0.6720769325643048,0.14844990329186128,1
11_01_02_0055,0.2407088602018078,0.7615632412220542,0.18331501976615508,1
11_01_02_0056,0.24011957043460277,0.6156359684887054,0.14782624429759858,1
11_01_02_0057,0.22704892350093042,0.6005687754212865,0.13635849394767513,1
11_01_02_0058,0.16777344319807871,0.4301917942163449,0.07217475855123551,1
11_01_02_0059,0.18518403819289886,0.6080341180522575,0.11259821333997483,1
11_01_02_0060,0.22807937140646475,0.5756777920014903,0.13130022893236146,1
11_01_02_0061,0.20384443520426537,0.7105419532023773,0.14484002313947417,1
11_01_02_0062,0.18979965002020974,0.5894881427141657,0.1118846431782121,1
11_01_02_0063,0.1758481377619439,0.7165522995934432,0.12600438749254553,1
11_01_02_0064,0.19257990043952167,0.5529313202140659,0.10648345859671808,1
11_01_02_0065,0.14756224827121805,0.569293411283515,0.08400621569498669,1
11_01_02_0066,0.10613877670096787,0.5037655880063572,0.05346906325503852,1
11_01_02_0067,0.10524647986879825,0.6232205295474784,0.06559176691684047,1
11_01_02_0068,0.1483428324420556,0.5182928830784044,0.07688503431040965,1
11_01_02_0069,0.14757685227380962,0.6094184946464962,0.08993606315737342,1
11_01_02_0070,0.14359430116684405,0.5986435134557113,0.08596179696273706,1
11_01_02_0071,0.1708835507930517,0.5794576763798281,0.09901978527407608,1
11_01_02_0072,0.17367327307175137,0.4127450880762947,0.0716827903904984,1
11_01_02_0073,0.17625444464754378,0.47120587912299583,0.08305213053948127,1
11_01_02_0074,0.1285975379563125,0.3922618116063814,0.05044390320686354,1
11_01_02_0075,0.14006936178037951,0.22425178390881695,0.03141080425021957,0
11_01_02_0076,0.12971747613101867,0.20488745039443998,0.02657748295608604,0
11_01_02_0077,0.13124813219368084,0.20820671461251947,0.027326742403075935,0
11_01_02_0078,0.13205615664091203,0.15000000000000038,0.019808423496136856,0
11_01_02_0079,0.16641581725787022,0.15704465749545587,0.026134715023088603,0
11_01_02_0080,0.19474311878300596,0.2114382660682571,0.041176147364203414,0
11_01_02_0081,0.17567743567218724,0.2508705323134897,0.04407229180255046,0
11_01_02_0082,0.17795296959532758,0.2684400293828015,0.04776970038692652,0
11_01_02_0083,0.18200735325770337,0.2696966526472398,0.049086773930786295,0
11_01_02_0084,0.21745188120372227,0.2648006399250851,0.057581397295659247,0
11_01_02_0085,0.1851047691217833,0.27906239843137803,0.05165578083221133,0
11_01_02_0086,0.17039265210848273,0.19239630209947792,0.03278291617059489,0
11_01_02_0087,0.23046876408261502,0.22750655420414806,0.052433154368124464,0
11_01_02_0088,0.23254208407470892,0.29350721525245105,0.06825277952576916,0
11_01_02_0089,0.2535717174453812,0.29478117490931793,0.07474816879232306,0
11_01_02_0090,0.22283670110506257,0.24041775340684407,0.05357389905627155,0
11_01_02_0091,0.2601996889725936,0.2851064612239132,0.07418461253453904,0
11_01_02_0092,0.3206684508209428,0.2662514283647595,0.08537843306259066,0
11_01_02_0093,0.2620552582356439,0.35626472059704933,0.09336104335630929,0
11_01_02_0094,0.25180863047082663,0.5114002097960664,0.12877498645124089,0
11_01_02_0095,0.2190664186705006,0.67752793396537,0.14842361804301704,0
11_01_02_0096,0.2755363933249561,0.7393702945087575,0.20372342428055362,0
11_01_02_0097,0.25910664391191085,0.7913847297472242,0.2050530413679378,0
11_01_02_0098,0.19340755172846147,0.7593930158052904,0.14687234398659407,1
11_01_02_0099,0.22574489038130238,0.70384866519731,0.15889023976999275,1
11_01_02_0100,0.22883009683676164,0.645136389827084,0.14762662255705045,1
11_01_02_0101,0.220478369585238,0.5753254602110444,0.12684681944820778,1
11_01_02_0102,0.1571772942964601,0.5882601408098539,0.09246113727494747,1
11_01_02_0103,0.18427099552550763,0.580407042785761,0.1069521835841481,1
11_02_01_0003,0.11075469593373215,0.40022250276174526,0.04432652159921437,0
11_02_01_0004,0.10768531800193742,0.39004788782045857,0.042002430835930096,0
11_02_01_0005,0.06571004372715515,0.51514520468563,0.033850213925727034,0
11_02_01_0006,0.0623143254696803,0.3573976832567114,0.02227099555656842,0
11_02_01_0007,0.06023760319621409,0.32751747767260764,0.019728867859867445,0
11_02_01_0008,0.07539948935805081,0.39446760956489413,0.029742656329483978,0
11_02_01_0009,0.07512589269676093,0.47274971937181154,0.03551574468995056,0
11_02_01_0010,0.07656601474541606,0.3165319641429629,0.02423559103396561,0
11_02_01_0011,0.09609279559174665,0.3273716263732346,0.031458054775620886,0
11_02_01_0012,0.11344411803803406,0.32816779229977366,0.037228705765936565,0
11_02_01_0013,0.1148174430875794,0.2796317011306669,0.032106596930053355,0
11_02_01_0014,0.09270278809612231,0.2511148217282518,0.023279044106469655,0
11_02_01_0015,0.10174878575673864,0.38216687990637144,0.03888501598691465,0
11_02_01_0016,0.12276319829086504,0.38013779628656696,0.04666693166338028,0
11_02_01_0017,0.11038000643847208,0.36128408866759026,0.03987854003324613,0
11_02_01_0018,0.12465279343835142,0.23916256284448256,0.029812281544440027,0
11_02_01_0019,0.13861291057139868,0.2154817233544438,0.02986854884910039,0
11_02_01_0020,0.17328921444526404,0.14529146950628752,0.0251774446163426,0
11_02_01_0021,0.1555630624773971,0.19672329704535682,0.03060287854902639,1
11_02_01_0022,0.12664391192016994,0.35574739167762104,0.04505324133745083,1
11_02_01_0023,0.16753031338718055,0.4357097409227233,0.07299458944263108,1
11_02_01_0024,0.1901705898962816,0.5836668527406346,0.11099626968859261,1
11_02_01_0025,0.17157363593488434,0.5298632767316566,0.09091056893722212,1
11_02_01_0026,0.14016084383982363,0.4812513241524312,0.06745259169223726,1
11_02_01_0027,0.2168232423661654,0.49880967299013734,0.10815353062132826,1
11_02_01_0028,0.26334136026243826,0.5885415763366669,0.1549873392834975,1
11_02_01_0029,0.2147192163285691,0.5331769991327053,0.11448334741819266,1
11_02_01_0030,0.18165527943395474,0.5790702390109986,0.10519116607942991,1
11_02_01_0031,0.22422747183875,0.7565340622455358,0.169635720137216,1
11_02_01_0032,0.2858753274762553,0.7354425688302026,0.21024488520431264,1
11_02_01_0033,0.21252716987705297,0.6833766987931117,0.1452361157544233,1
11_02_01_0034,0.17019429593652222,0.6672445845739584,0.1135612222890221,1
11_02_01_0035,0.23041628783215282,0.6554244846187548,0.15102047670015542,1
11_02_01_0036,0.2563876005976879,0.6187498752717687,0.15863979589104743,1
11_02_01_0037,0.23595294539314665,0.5427756487472183,0.12806951300958214,1
11_02_01_0038,0.2135641001605807,0.4487377071082104,0.09583426462668718,1
11_02_01_0039,0.24786335297849826,0.4518842579445361,0.11200554733233331,1
11_02_01_0040,0.28833517929732005,0.5397520475830311,0.1556295034159489,1
11_02_01_0041,0.23230762101485095,0.39710461773871414,0.09225042904089246,1
11_02_01_0042,0.19586842633066825,0.3202779243658089,0.06273233303398378,1
11_02_01_0043,0.2032872232066601,0.2867938087104584,0.058301517005611134,0
11_02_01_0044,0.1780763572000567,0.23294833079534838,0.04148259016386943,0
11_02_01_0045,0.14790445070105704,0.13857457174315968,0.020495795914806252,0
11_02_01_0046,0.11605736409656128,0.22732208984753732,0.026382402548626855,0
11_02_01_0047,0.13331677094100788,0.24192848895893493,0.03225312494664248,0
11_02_01_0048,0.1331328307069175,0.2687557637192013,0.035780215592736746,0
11_02_01_0049,0.10891673068294255,0.22343705558158086,0.024336033607368707,0
11_02_01_0050,0.11634726387276127,0.18717732887562274,0.0217775700736907,0
11_02_01_0051,0.13423826661687646,0.09372564771271047,0.012581568486498265,0
11_02_01_0052,0.14083023826149668,0.11008258621204277,0.015502956844683733,0
11_02_01_0053,0.12594937179763904,0.1354066418817819,0.01705438148223831,0
11_02_01_0054,0.12493473879596376,0.1262499455036605,0.015773003964504484,0
11_02_01_0055,0.14558799453403748,0.1845282833275648,0.026865102704468822,0
11_02_01_0056,0.1412765182282613,0.23452404117542625,0.03313273997808561,0
11_02_01_0057,0.12462408254533944,0.25332814687234,0.031570787886876374,0
11_02_01_0058,0.11182555926443542,0.22317162601642554,0.024956291891240212,0
11_02_01_0059,0.12837897488171524,0.22716353908865997,0.029163022278704615,0
11_02_01_0060,0.15519957916028648,0.1566396385822707,0.024310405987787786,0
11_02_01_0061,0.15394827873690117,0.10244094134930289,0.015770606592913027,0
11_02_01_0062,0.16579406832066376,0.04842976044365957,0.008029367011749474,0
11_02_01_0063,0.15711391401341313,0.10173067501045667,0.015983304526119364,0
11_02_01_0064,0.1526001245064894,0.09861078927488007,0.015048018721029888,0
11_02_01_0065,0.13638731755331412,0.2286735925447955,0.03118817788246419,1
11_02_01_0066,0.10342843762597743,0.40338362507556036,0.04172133810546826,1
11_02_01_0067,0.11690077166253461,0.5883848342865492,0.06878264116263015,1
11_02_01_0068,0.1484512738791591,0.6904308223778675,0.10249533510742985,1
11_02_01_0069,0.17910244184755666,0.7723422965977225,0.13832839126280194,1
11_02_01_0070,0.18756142622861155,0.8159152768445337,0.15303423300667318,1
11_02_01_0071,0.22629555054928635,0.7631260785447082,0.17269203608279268,1
11_02_01_0072,0.23987942142613147,0.7378310420246568,0.17699048347111437,1
11_02_01_0073,0.201048018738482,0.6118643331302518,0.12301411191257965,1
11_02_01_0074,0.1473957600135623,0.5400267508435258,0.07959765336823614,1
11_02_01_0075,0.13003552668868015,0.3754635893208074,0.048823605589753495,1
11_02_01_0076,0.13145832190563425,0.31960998402671226,0.04201539216443816,1
11_02_01_0077,0.10028847230669649,0.2860774394843312,0.028690269367294987,1
11_02_01_0078,0.08660183029594894,0.2573370430464484,0.02228585893076983,1
11_02_01_0079,0.13135218602172524,0.3877173450775108,0.05092752083447064,1
11_02_01_0080,0.15864239128888288,0.5329345564878428,0.08454601244171162,1
11_02_01_0081,0.14535145664536744,0.5496313974564333,0.07988972423832148,1
11_02_01_0082,0.1367757527779726,0.6017526779375405,0.08230517551106802,1
11_02_01_0083,0.14582920655132,0.6458908856081781,0.09418975536697001,1
11_02_01_0084,0.15933356257573073,0.6440529651722794,0.1026192534283623,1
11_02_01_0085,0.11458320684995436,0.5354083501219035,0.061348805731210855,1
11_02_01_0086,0.08115254970535453,0.4664388330545496,0.0378527005839669,1
11_02_01_0087,0.09045057084817217,0.32837594868517356,0.029701792011384037,1
11_02_01_0088,0.11541314043017059,0.3625376573849282,0.041841609562991794,1
11_02_01_0089,0.10783813387472355,0.2921357276343973,0.03150337170622791,1
11_02_01_0090,0.11639239217628483,0.2497166677324612,0.029065120323671638,1
11_02_01_0091,0.14272512913208477,0.2484781180950477,0.03546407149161309,0
11_02_01_0092,0.15303429410986302,0.22927790416391933,0.03508738221871422,0
11_02_01_0093,0.1510910032343857,0.25007290218268285,0.037783765672515957,0
11_02_01_0094,0.13271787970859591,0.1769732228155576,0.023487510897277717,0
11_02_01_0095,0.13178734842350698,0.17323373841968734,0.022830015043822004,0
11_02_01_0096,0.1332751573177978,0.20508025287965867,0.027332102965310263,0
11_02_01_0097,0.11918360983842391,0.234180933466889,0.027910529005915608,0
11_02_01_0098,0.10939424816813825,0.162131674562947,0.017736272643054853,0
11_02_01_0099,0.1162582466634125,0.22226039441037318,0.025839603756868515,0
11_02_01_0100,0.12774324534210388,0.2870279235447213,0.036665878457407965,0
11_02_01_0101,0.12889036793480965,0.2913613517699009,0.03755367183160603,0
11_02_01_0102,0.11253789183469266,0.2966195369976955,0.03338093737070327,0
